Time,Usage,UserID
2000-02-01,11170,3
2000-03-01,12841,4
2000-04-01,13124,5
2000-05-01,13735,1
2000-06-01,12953,2
2000-07-01,12500,3
2000-08-01,14610,4
2000-09-01,13375,5
2000-10-01,13369,1
2000-11-01,15675,2
2000-12-01,24875,3
2001-01-01,10060,4
2001-02-01,11450,5
2001-03-01,13067,1
2001-04-01,13362,2
2001-05-01,13787,3
2001-06-01,12935,4
2001-07-01,12600,5
2001-08-01,14818,1
2001-09-01,12104,2
2001-10-01,13218,3
2001-11-01,15352,4
2001-12-01,24534,5
2002-01-01,10344,1
2002-02-01,11730,2
2002-03-01,13977,3
2002-04-01,13195,4
2002-05-01,14150,5
2002-06-01,13210,1
2002-07-01,12873,2
2002-08-01,15113,3
2002-09-01,12445,4
2002-10-01,14006,5
2002-11-01,15911,1
2002-12-01,25350,2
2003-01-01,10804,3
2003-02-01,11662,4
2003-03-01,13452,5
2003-04-01,13691,1
2003-05-01,14730,2
2003-06-01,13496,3
2003-07-01,13854,4
2003-08-01,15522,5
2003-09-01,13567,1
2003-10-01,14601,2
2003-11-01,16555,3
2003-12-01,26760,4
2004-01-01,11790,5
2004-02-01,13344,1
2004-03-01,14760,2
2004-04-01,15058,3
2004-05-01,15379,4
2004-06-01,14237,5
2004-07-01,14667,1
2004-08-01,15588,2
2004-09-01,14224,3
2004-10-01,15570,4
2004-11-01,17230,5
2004-12-01,28406,1
2005-01-01,12046,2
2005-02-01,13878,3
2005-03-01,15727,4
2005-04-01,15708,5
2005-05-01,15989,1
2005-06-01,15559,2
2005-07-01,15218,3
2005-08-01,16697,4
2005-09-01,14960,5
2005-10-01,16509,1
2005-11-01,18402,2
2005-12-01,30276,3
2006-01-01,12893,4
2006-02-01,14474,5
2006-03-01,16386,1
2006-04-01,16848,2
2006-05-01,17103,3
2006-06-01,16505,4
2006-07-01,16275,5
2006-08-01,17832,1
2006-09-01,16767,2
2006-10-01,17253,3
2006-11-01,19391,4
2006-12-01,31462,5
2007-01-01,13927,1
2007-02-01,15077,2
2007-03-01,18045,3
2007-04-01,17096,4
2007-05-01,18474,5
2007-06-01,17289,1
2007-07-01,16883,2
2007-08-01,18850,3
2007-09-01,16765,4
2007-10-01,17614,5
2007-11-01,20550,1
2007-12-01,30635,2
2008-01-01,14173,3
2008-02-01,15876,4
2008-03-01,17770,5
2008-04-01,17103,1
2008-05-01,19084,2
2008-06-01,17007,3
2008-07-01,17369,4
2008-08-01,19041,5
2008-09-01,15882,1
2008-10-01,16796,2
2008-11-01,18756,3
2008-12-01,26726,4
2009-01-01,13387,5
2009-02-01,14684,1
2009-03-01,15563,2
2009-04-01,16337,3
2009-05-01,17264,4
2009-06-01,15434,5
2009-07-01,16007,1
2009-08-01,17656,2
2009-09-01,15630,3
2009-10-01,17053,4
2009-11-01,18332,5
2009-12-01,27128,1
2010-01-01,13216,2
2010-02-01,14816,3
2010-03-01,17390,4
2010-04-01,17042,5
2010-05-01,17727,1
2010-06-01,16138,2
2010-07-01,16842,3
2010-08-01,17923,4
2010-09-01,16232,5
2010-10-01,17412,1
2010-11-01,20003,2
2010-12-01,28545,3
2011-01-01,13703,4
2011-02-01,15931,5
2011-03-01,18252,1
2011-04-01,18647,2
2011-05-01,18771,3
2011-06-01,17783,4
2011-07-01,17937,5
2011-08-01,19263,1
2011-09-01,17999,2
2011-10-01,18255,3
2011-11-01,20957,4
2011-12-01,31108,5
2012-01-01,14358,1
2012-02-01,17931,2
2012-03-01,20162,3
2012-04-01,18601,4
2012-05-01,19952,5
2012-06-01,18717,1
2012-07-01,18266,2
2012-08-01,20750,3
2012-09-01,18391,4
2012-10-01,18845,5
2012-11-01,22016,1
2012-12-01,31504,2
2013-01-01,15155,3
2013-02-01,17382,4
2013-03-01,20575,5
2013-04-01,19176,1
2013-05-01,20780,2
2013-06-01,18939,3
2013-07-01,19176,4
2013-08-01,21558,5
2013-09-01,18111,1
2013-10-01,19855,2
2013-11-01,22437,3
2013-12-01,31578,4
2014-01-01,15179,5
2014-02-01,17507,1
2014-03-01,20070,2
2014-04-01,20322,3
2014-05-01,21568,4
2014-06-01,18947,5
2014-07-01,19828,1
2014-08-01,21993,2
2014-09-01,18646,3
2014-10-01,20220,4
2014-11-01,23491,5
2014-12-01,32638,1
2015-01-01,15764,2
2015-02-01,17980,3
2015-03-01,20752,4
2015-04-01,20389,5
2015-05-01,22145,1
2015-06-01,19667,2
2015-07-01,20564,3
2015-08-01,22314,4
2015-09-01,19151,5
2015-10-01,20637,1
2015-11-01,23090,2
2015-12-01,33345,3
2016-01-01,15694,4
2016-02-01,18939,5
2016-03-01,21492,1
2016-04-01,20428,2
2016-05-01,21656,3
2016-06-01,20160,4
2016-07-01,20667,5
2016-08-01,22388,1
2016-09-01,19790,2
2016-10-01,20500,3
2016-11-01,23644,4
2016-12-01,34482,5
2017-01-01,15663,1
2017-02-01,17745,2
2017-03-01,21028,3
2017-04-01,20852,4
2017-05-01,21606,5
2017-06-01,20322,1
2017-07-01,20535,2
2017-08-01,22536,3
2017-09-01,19720,4
2017-10-01,20307,5
2017-11-01,24438,1
2017-12-01,33720,2
2018-01-01,15881,3
2018-02-01,18585,4
2018-03-01,22404,5
2018-04-01,20616,1
2018-05-01,23764,2
2018-06-01,21589,3
2018-07-01,21919,4
2018-08-01,23381,5
2018-09-01,20260,1
2018-10-01,21473,2
2018-11-01,25831,3
2018-12-01,34706,4
2019-01-01,16410,5
2019-02-01,18134,1
2019-03-01,22093,2
2019-04-01,21597,3
2019-05-01,23200,4
2019-06-01,21123,5
2019-07-01,21714,1
2019-08-01,23791,2
2019-09-01,19695,3
2019-10-01,21113,4
1992-01-01,6938,1
1992-02-01,7524,2
1992-03-01,8475,3
1992-04-01,9401,4
1992-05-01,9558,5
1992-06-01,9182,1
1992-07-01,9103,2
1992-08-01,10513,3
1992-09-01,9573,4
1992-10-01,10254,5
1992-11-01,11187,1
1992-12-01,18395,2
1993-01-01,7502,3
1993-02-01,7524,4
1993-03-01,8766,5
1993-04-01,9867,1
1993-05-01,10063,2
1993-06-01,9635,3
1993-07-01,9794,4
1993-08-01,10628,5
1993-09-01,10013,1
1993-10-01,10346,2
1993-11-01,11760,3
1993-12-01,18851,4
1994-01-01,7280,5
1994-02-01,7902,1
1994-03-01,9921,2
1994-04-01,9869,3
1994-05-01,10009,4
1994-06-01,9893,5
1994-07-01,9735,1
1994-08-01,11157,2
1994-09-01,10217,3
1994-10-01,10730,4
1994-11-01,12354,5
1994-12-01,20016,1
1995-01-01,7518,2
1995-02-01,7961,3
1995-03-01,9815,4
1995-04-01,10168,5
1995-05-01,10620,1
1995-06-01,10301,2
1995-07-01,9784,3
1995-08-01,11264,4
1995-09-01,10710,5
1995-10-01,10439,1
1995-11-01,12751,2
1995-12-01,20002,3
1996-01-01,7684,4
1996-02-01,8991,5
1996-03-01,10349,1
1996-04-01,10570,2
1996-05-01,11405,3
1996-06-01,10554,4
1996-07-01,10202,5
1996-08-01,12134,1
1996-09-01,10623,2
1996-10-01,11250,3
1996-11-01,12875,4
1996-12-01,19944,5
1997-01-01,8194,1
1997-02-01,8835,2
1997-03-01,10840,3
1997-04-01,10131,4
1997-05-01,11505,5
1997-06-01,10654,1
1997-07-01,10734,2
1997-08-01,12461,3
1997-09-01,10942,4
1997-10-01,11635,5
1997-11-01,13244,1
1997-12-01,21118,2
1998-01-01,8800,3
1998-02-01,9499,4
1998-03-01,10863,5
1998-04-01,11825,1
1998-05-01,12239,2
1998-06-01,11451,3
1998-07-01,11633,4
1998-08-01,12971,5
1998-09-01,11214,1
1998-10-01,12384,2
1998-11-01,13854,3
1998-12-01,22418,4
1999-01-01,9237,5
1999-02-01,10171,1
1999-03-01,12081,2
1999-04-01,12386,3
1999-05-01,13167,4
1999-06-01,12280,5
1999-07-01,12461,1
1999-08-01,13734,2
1999-09-01,12357,3
1999-10-01,12948,4
1999-11-01,14643,5
1999-12-01,24286,1
2000-01-01,9447,2
2000-02-01,11170,3
2000-03-01,12841,4
2000-04-01,13124,5
2000-05-01,13735,1
2000-06-01,12953,2
2000-07-01,12500,3
2000-08-01,14610,4
2000-09-01,13375,5
2000-10-01,13369,1
2000-11-01,15675,2
2000-12-01,24875,3
2001-01-01,10060,4
2001-02-01,11450,5
2001-03-01,13067,1
2001-04-01,13362,2
2001-05-01,13787,3
2001-06-01,12935,4
2001-07-01,12600,5
2001-08-01,14818,1
2001-09-01,12104,2
2001-10-01,13218,3
2001-11-01,15352,4
2001-12-01,24534,5
2002-01-01,10344,1
2002-02-01,11730,2
2002-03-01,13977,3
2002-04-01,13195,4
2002-05-01,14150,5
2002-06-01,13210,1
2002-07-01,12873,2
2002-08-01,15113,3
2002-09-01,12445,4
2002-10-01,14006,5
2002-11-01,15911,1
2002-12-01,25350,2
2003-01-01,10804,3
2003-02-01,11662,4
2003-03-01,13452,5
2003-04-01,13691,1
2003-05-01,14730,2
2003-06-01,13496,3
2003-07-01,13854,4
2003-08-01,15522,5
2003-09-01,13567,1
2003-10-01,14601,2
2003-11-01,16555,3
2003-12-01,26760,4
2004-01-01,11790,5
2004-02-01,13344,1
2004-03-01,14760,2
2004-04-01,15058,3
2004-05-01,15379,4
2004-06-01,14237,5
2004-07-01,14667,1
2004-08-01,15588,2
2004-09-01,14224,3
2004-10-01,15570,4
2004-11-01,17230,5
2004-12-01,28406,1
2005-01-01,12046,2
2005-02-01,13878,3
2005-03-01,15727,4
2005-04-01,15708,5
2005-05-01,15989,1
2005-06-01,15559,2
2005-07-01,15218,3
2005-08-01,16697,4
2005-09-01,14960,5
2005-10-01,16509,1
2005-11-01,18402,2
2005-12-01,30276,3
2006-01-01,12893,4
2006-02-01,14474,5
2006-03-01,16386,1
2006-04-01,16848,2
2006-05-01,17103,3
2006-06-01,16505,4
2006-07-01,16275,5
2006-08-01,17832,1
2006-09-01,16767,2
2006-10-01,17253,3
2006-11-01,19391,4
2006-12-01,31462,5
2007-01-01,13927,1
2007-02-01,15077,2
2007-03-01,18045,3
2007-04-01,17096,4
2007-05-01,18474,5
2007-06-01,17289,1
2007-07-01,16883,2
2007-08-01,18850,3
2007-09-01,16765,4
2007-10-01,17614,5
2007-11-01,20550,1
2007-12-01,30635,2
2008-01-01,14173,3
2008-02-01,15876,4
2008-03-01,17770,5
2008-04-01,17103,1
2008-05-01,19084,2
2008-06-01,17007,3
2008-07-01,17369,4
2008-08-01,19041,5
2008-09-01,15882,1
2008-10-01,16796,2
2008-11-01,18756,3
2008-12-01,26726,4
2009-01-01,13387,5
2009-02-01,14684,1
2009-03-01,15563,2
2009-04-01,16337,3
2009-05-01,17264,4
2009-06-01,15434,5
2009-07-01,16007,1
2009-08-01,17656,2
2009-09-01,15630,3
2009-10-01,17053,4
2009-11-01,18332,5
2009-12-01,27128,1
2010-01-01,13216,2
2010-02-01,14816,3
2010-03-01,17390,4
2010-04-01,17042,5
2010-05-01,17727,1
2010-06-01,16138,2
2010-07-01,16842,3
2010-08-01,17923,4
2010-09-01,16232,5
2010-10-01,17412,1
2010-11-01,20003,2
2010-12-01,28545,3
2011-01-01,13703,4
2011-02-01,15931,5
2011-03-01,18252,1
2011-04-01,18647,2
2011-05-01,18771,3
2011-06-01,17783,4
2011-07-01,17937,5
2011-08-01,19263,1
2011-09-01,17999,2
2011-10-01,18255,3
2011-11-01,20957,4
2011-12-01,31108,5
2012-01-01,14358,1
2012-02-01,17931,2
2012-03-01,20162,3
2012-04-01,18601,4
2012-05-01,19952,5
2012-06-01,18717,1
2012-07-01,18266,2
2012-08-01,20750,3
2012-09-01,18391,4
2012-10-01,18845,5
2012-11-01,22016,1
2012-12-01,31504,2
2013-01-01,15155,3
2013-02-01,17382,4
2013-03-01,20575,5
2013-04-01,19176,1
2013-05-01,20780,2
2013-06-01,18939,3
2013-07-01,19176,4
2013-08-01,21558,5
2013-09-01,18111,1
2013-10-01,19855,2
2013-11-01,22437,3
2013-12-01,31578,4
2014-01-01,15179,5
2014-02-01,17507,1
2014-03-01,20070,2
2014-04-01,20322,3
2014-05-01,21568,4
2014-06-01,18947,5
2014-07-01,19828,1
2014-08-01,21993,2
2014-09-01,18646,3
2014-10-01,20220,4
2014-11-01,23491,5
2014-12-01,32638,1
2015-01-01,15764,2
2015-02-01,17980,3
2015-03-01,20752,4
2015-04-01,20389,5
2015-05-01,22145,1
2015-06-01,19667,2
2015-07-01,20564,3
2015-08-01,22314,4
2015-09-01,19151,5
2015-10-01,20637,1
2015-11-01,23090,2
2015-12-01,33345,3
2016-01-01,15694,4
2016-02-01,18939,5
2016-03-01,21492,1
2016-04-01,20428,2
2016-05-01,21656,3
2016-06-01,20160,4
2016-07-01,20667,5
2016-08-01,22388,1
2016-09-01,19790,2
2016-10-01,20500,3
2016-11-01,23644,4
2016-12-01,34482,5
2017-01-01,15663,1
2017-02-01,17745,2
2017-03-01,21028,3
2017-04-01,20852,4
2017-05-01,21606,5
2017-06-01,20322,1
2017-07-01,20535,2
2017-08-01,22536,3
2017-09-01,19720,4
2017-10-01,20307,5
2017-11-01,24438,1
2017-12-01,33720,2
2018-01-01,15881,3
2018-02-01,18585,4
2018-03-01,22404,5
2018-04-01,20616,1
2018-05-01,23764,2
2018-06-01,21589,3
2018-07-01,21919,4
2018-08-01,23381,5
2018-09-01,20260,1
2018-10-01,21473,2
2018-11-01,25831,3
2018-12-01,34706,4
2019-01-01,16410,5
2019-02-01,18134,1
2019-03-01,22093,2
2019-04-01,21597,3
2019-05-01,23200,4
2019-06-01,21123,5
2019-07-01,21714,1
2019-08-01,23791,2
2019-09-01,19695,3
2019-10-01,21113,4
1992-01-01,6938,1
1992-02-01,7524,2
1992-03-01,8475,3
1992-04-01,9401,4
1992-05-01,9558,5
1992-06-01,9182,1
1992-07-01,9103,2
1992-08-01,10513,3
1992-09-01,9573,4
1992-10-01,10254,5
1992-11-01,11187,1
1992-12-01,18395,2
1993-01-01,7502,3
1993-02-01,7524,4
1993-03-01,8766,5
1993-04-01,9867,1
1993-05-01,10063,2
1993-06-01,9635,3
1993-07-01,9794,4
1993-08-01,10628,5
1993-09-01,10013,1
1993-10-01,10346,2
1993-11-01,11760,3
1993-12-01,18851,4
1994-01-01,7280,5
1994-02-01,7902,1
1994-03-01,9921,2
1994-04-01,9869,3
1994-05-01,10009,4
1994-06-01,9893,5
1994-07-01,9735,1
1994-08-01,11157,2
1994-09-01,10217,3
1994-10-01,10730,4
1994-11-01,12354,5
1994-12-01,20016,1
1995-01-01,7518,2
1995-02-01,7961,3
1995-03-01,9815,4
1995-04-01,10168,5
1995-05-01,10620,1
1995-06-01,10301,2
1995-07-01,9784,3
1995-08-01,11264,4
1995-09-01,10710,5
1995-10-01,10439,1
1995-11-01,12751,2
1995-12-01,20002,3
1996-01-01,7684,4
1996-02-01,8991,5
1996-03-01,10349,1
1996-04-01,10570,2
1996-05-01,11405,3
1996-06-01,10554,4
1996-07-01,10202,5
1996-08-01,12134,1
1996-09-01,10623,2
1996-10-01,11250,3
1996-11-01,12875,4
1996-12-01,19944,5
1997-01-01,8194,1
1997-02-01,8835,2
1997-03-01,10840,3
1997-04-01,10131,4
1997-05-01,11505,5
1997-06-01,10654,1
1997-07-01,10734,2
1997-08-01,12461,3
1997-09-01,10942,4
1997-10-01,11635,5
1997-11-01,13244,1
1997-12-01,21118,2
1998-01-01,8800,3
1998-02-01,9499,4
1998-03-01,10863,5
1998-04-01,11825,1
1998-05-01,12239,2
1998-06-01,11451,3
1998-07-01,11633,4
1998-08-01,12971,5
1998-09-01,11214,1
1998-10-01,12384,2
1998-11-01,13854,3
1998-12-01,22418,4
1999-01-01,9237,5
1999-02-01,10171,1
1999-03-01,12081,2
1999-04-01,12386,3
1999-05-01,13167,4
1999-06-01,12280,5
1999-07-01,12461,1
1999-08-01,13734,2
1999-09-01,12357,3
1999-10-01,12948,4
1999-11-01,14643,5
1999-12-01,24286,1
2000-01-01,9447,2
2000-02-01,11170,3
2000-03-01,12841,4
2000-04-01,13124,5
2000-05-01,13735,1
2000-06-01,12953,2
2000-07-01,12500,3
2000-08-01,14610,4
2000-09-01,13375,5
2000-10-01,13369,1
2000-11-01,15675,2
2000-12-01,24875,3
2001-01-01,10060,4
2001-02-01,11450,5
2001-03-01,13067,1
2001-04-01,13362,2
2001-05-01,13787,3
2001-06-01,12935,4
2001-07-01,12600,5
2001-08-01,14818,1
2001-09-01,12104,2
2001-10-01,13218,3
2001-11-01,15352,4
2001-12-01,24534,5
2002-01-01,10344,1
2002-02-01,11730,2
2002-03-01,13977,3
2002-04-01,13195,4
2002-05-01,14150,5
2002-06-01,13210,1
2002-07-01,12873,2
2002-08-01,15113,3
2002-09-01,12445,4
2002-10-01,14006,5
2002-11-01,15911,1
2002-12-01,25350,2
2003-01-01,10804,3
2003-02-01,11662,4
2003-03-01,13452,5
2003-04-01,13691,1
2003-05-01,14730,2
2003-06-01,13496,3
2003-07-01,13854,4
2003-08-01,15522,5
2003-09-01,13567,1
2003-10-01,14601,2
2003-11-01,16555,3
2003-12-01,26760,4
2004-01-01,11790,5
2004-02-01,13344,1
2004-03-01,14760,2
2004-04-01,15058,3
2004-05-01,15379,4
2004-06-01,14237,5
2004-07-01,14667,1
2004-08-01,15588,2
2004-09-01,14224,3
2004-10-01,15570,4
2004-11-01,17230,5
2004-12-01,28406,1
2005-01-01,12046,2
2005-02-01,13878,3
2005-03-01,15727,4
2005-04-01,15708,5
2005-05-01,15989,1
2005-06-01,15559,2
2005-07-01,15218,3
2005-08-01,16697,4
2005-09-01,14960,5
2005-10-01,16509,1
2005-11-01,18402,2
2005-12-01,30276,3
2006-01-01,12893,4
2006-02-01,14474,5
2006-03-01,16386,1
2006-04-01,16848,2
2006-05-01,17103,3
2006-06-01,16505,4
2006-07-01,16275,5
2006-08-01,17832,1
2006-09-01,16767,2
2006-10-01,17253,3
2006-11-01,19391,4
2006-12-01,31462,5
2007-01-01,13927,1
2007-02-01,15077,2
2007-03-01,18045,3
2007-04-01,17096,4
2007-05-01,18474,5
2007-06-01,17289,1
2007-07-01,16883,2
2007-08-01,18850,3
2007-09-01,16765,4
2007-10-01,17614,5
2007-11-01,20550,1
2007-12-01,30635,2
2008-01-01,14173,3
2008-02-01,15876,4
2008-03-01,17770,5
2008-04-01,17103,1
2008-05-01,19084,2
2008-06-01,17007,3
2008-07-01,17369,4
2008-08-01,19041,5
2008-09-01,15882,1
2008-10-01,16796,2
2008-11-01,18756,3
2008-12-01,26726,4
2009-01-01,13387,5
2009-02-01,14684,1
2009-03-01,15563,2
2009-04-01,16337,3
2009-05-01,17264,4
2009-06-01,15434,5
2009-07-01,16007,1
2009-08-01,17656,2
2009-09-01,15630,3
2009-10-01,17053,4
2009-11-01,18332,5
2009-12-01,27128,1
2010-01-01,13216,2
2010-02-01,14816,3
2010-03-01,17390,4
2010-04-01,17042,5
2010-05-01,17727,1
2010-06-01,16138,2
2010-07-01,16842,3
2010-08-01,17923,4
2010-09-01,16232,5
2010-10-01,17412,1
2010-11-01,20003,2
2010-12-01,28545,3
2011-01-01,13703,4
2011-02-01,15931,5
2011-03-01,18252,1
2011-04-01,18647,2
2011-05-01,18771,3
2011-06-01,17783,4
2011-07-01,17937,5
2011-08-01,19263,1
2011-09-01,17999,2
2011-10-01,18255,3
2011-11-01,20957,4
2011-12-01,31108,5
2012-01-01,14358,1
2012-02-01,17931,2
2012-03-01,20162,3
2012-04-01,18601,4
2012-05-01,19952,5
2012-06-01,18717,1
2012-07-01,18266,2
2012-08-01,20750,3
2012-09-01,18391,4
2012-10-01,18845,5
2012-11-01,22016,1
2012-12-01,31504,2
2013-01-01,15155,3
2013-02-01,17382,4
2013-03-01,20575,5
2013-04-01,19176,1
2013-05-01,20780,2
2013-06-01,18939,3
2013-07-01,19176,4
2013-08-01,21558,5
2013-09-01,18111,1
2013-10-01,19855,2
2013-11-01,22437,3
2013-12-01,31578,4
2014-01-01,15179,5
2014-02-01,17507,1
2014-03-01,20070,2
2014-04-01,20322,3
2014-05-01,21568,4
2014-06-01,18947,5
2014-07-01,19828,1
2014-08-01,21993,2
2014-09-01,18646,3
2014-10-01,20220,4
2014-11-01,23491,5
2014-12-01,32638,1
2015-01-01,15764,2
2015-02-01,17980,3
2015-03-01,20752,4
2015-04-01,20389,5
2015-05-01,22145,1
2015-06-01,19667,2
2015-07-01,20564,3
2015-08-01,22314,4
2015-09-01,19151,5
2015-10-01,20637,1
2015-11-01,23090,2
2015-12-01,33345,3
2016-01-01,15694,4
2016-02-01,18939,5
2016-03-01,21492,1
2016-04-01,20428,2
2016-05-01,21656,3
2016-06-01,20160,4
2016-07-01,20667,5
2016-08-01,22388,1
2016-09-01,19790,2
2016-10-01,20500,3
2016-11-01,23644,4
2016-12-01,34482,5
2017-01-01,15663,1
2017-02-01,17745,2
2017-03-01,21028,3
2017-04-01,20852,4
2017-05-01,21606,5
2017-06-01,20322,1
2017-07-01,20535,2
2017-08-01,22536,3
2017-09-01,19720,4
2017-10-01,20307,5
2017-11-01,24438,1
2017-12-01,33720,2
2018-01-01,15881,3
2018-02-01,18585,4
2018-03-01,22404,5
2018-04-01,20616,1
2018-05-01,23764,2
2018-06-01,21589,3
2018-07-01,21919,4
2018-08-01,23381,5
2018-09-01,20260,1
2018-10-01,21473,2
2018-11-01,25831,3
2018-12-01,34706,4
2019-01-01,16410,5
2019-02-01,18134,1
2019-03-01,22093,2
2019-04-01,21597,3
2019-05-01,23200,4
2019-06-01,21123,5
2019-07-01,21714,1
2019-08-01,23791,2
2019-09-01,19695,3
2019-10-01,21113,4
1992-01-01,6938,1
1992-02-01,7524,2
1992-03-01,8475,3
1992-04-01,9401,4
1992-05-01,9558,5
1992-06-01,9182,1
1992-07-01,9103,2
1992-08-01,10513,3
1992-09-01,9573,4
1992-10-01,10254,5
1992-11-01,11187,1
1992-12-01,18395,2
1993-01-01,7502,3
1993-02-01,7524,4
1993-03-01,8766,5
1993-04-01,9867,1
1993-05-01,10063,2
1993-06-01,9635,3
1993-07-01,9794,4
1993-08-01,10628,5
1993-09-01,10013,1
1993-10-01,10346,2
1993-11-01,11760,3
1993-12-01,18851,4
1994-01-01,7280,5
1994-02-01,7902,1
1994-03-01,9921,2
1994-04-01,9869,3
1994-05-01,10009,4
1994-06-01,9893,5
1994-07-01,9735,1
1994-08-01,11157,2
1994-09-01,10217,3
1994-10-01,10730,4
1994-11-01,12354,5
1994-12-01,20016,1
1995-01-01,7518,2
1995-02-01,7961,3
1995-03-01,9815,4
1995-04-01,10168,5
1995-05-01,10620,1
1995-06-01,10301,2
1995-07-01,9784,3
1995-08-01,11264,4
1995-09-01,10710,5
1995-10-01,10439,1
1995-11-01,12751,2
1995-12-01,20002,3
1996-01-01,7684,4
1996-02-01,8991,5
1996-03-01,10349,1
1996-04-01,10570,2
1996-05-01,11405,3
1996-06-01,10554,4
1996-07-01,10202,5
1996-08-01,12134,1
1996-09-01,10623,2
1996-10-01,11250,3
1996-11-01,12875,4
1996-12-01,19944,5
1997-01-01,8194,1
1997-02-01,8835,2
1997-03-01,10840,3
1997-04-01,10131,4
1997-05-01,11505,5
1997-06-01,10654,1
1997-07-01,10734,2
1997-08-01,12461,3
1997-09-01,10942,4
1997-10-01,11635,5
1997-11-01,13244,1
1997-12-01,21118,2
1998-01-01,8800,3
1998-02-01,9499,4
1998-03-01,10863,5
1998-04-01,11825,1
1998-05-01,12239,2
1998-06-01,11451,3
1998-07-01,11633,4
1998-08-01,12971,5
1998-09-01,11214,1
1998-10-01,12384,2
1998-11-01,13854,3
1998-12-01,22418,4
1999-01-01,9237,5
1999-02-01,10171,1
1999-03-01,12081,2
1999-04-01,12386,3
1999-05-01,13167,4
1999-06-01,12280,5
1999-07-01,12461,1
1999-08-01,13734,2
1999-09-01,12357,3
1999-10-01,12948,4
1999-11-01,14643,5
1999-12-01,24286,1
2000-01-01,9447,2
2000-02-01,11170,3
2000-03-01,12841,4
2000-04-01,13124,5
2000-05-01,13735,1
2000-06-01,12953,2
2000-07-01,12500,3
2000-08-01,14610,4
2000-09-01,13375,5
2000-10-01,13369,1
2000-11-01,15675,2
2000-12-01,24875,3
2001-01-01,10060,4
2001-02-01,11450,5
2001-03-01,13067,1
2001-04-01,13362,2
2001-05-01,13787,3
2001-06-01,12935,4
2001-07-01,12600,5
2001-08-01,14818,1
2001-09-01,12104,2
2001-10-01,13218,3
2001-11-01,15352,4
2001-12-01,24534,5
2002-01-01,10344,1
2002-02-01,11730,2
2002-03-01,13977,3
2002-04-01,13195,4
2002-05-01,14150,5
2002-06-01,13210,1
2002-07-01,12873,2
2002-08-01,15113,3
2002-09-01,12445,4
2002-10-01,14006,5
2002-11-01,15911,1
2002-12-01,25350,2
2003-01-01,10804,3
2003-02-01,11662,4
2003-03-01,13452,5
2003-04-01,13691,1
2003-05-01,14730,2
2003-06-01,13496,3
2003-07-01,13854,4
2003-08-01,15522,5
2003-09-01,13567,1
2003-10-01,14601,2
2003-11-01,16555,3
2003-12-01,26760,4
2004-01-01,11790,5
2004-02-01,13344,1
2004-03-01,14760,2
2004-04-01,15058,3
2004-05-01,15379,4
2004-06-01,14237,5
2004-07-01,14667,1
2004-08-01,15588,2
2004-09-01,14224,3
2004-10-01,15570,4
2004-11-01,17230,5
2004-12-01,28406,1
2005-01-01,12046,2
2005-02-01,13878,3
2005-03-01,15727,4
2005-04-01,15708,5
2005-05-01,15989,1
2005-06-01,15559,2
